"personId","personName","gender","birthDate","lastName","firstName","countryOfCitizenship","age"
"2395","Zhang Yin","F","1957-02-01 00:00:00","Zhang","Yin","China","66"
"2396","Ning Zhao","F","1967-01-01 00:00:00","Zhao","Ning","United States","56"
"2397","Zhou Wen & family","M","1965-03-06 00:00:00","Zhou","Wen","China","58"
"2398","Zhu Xingliang","M","1959-05-01 00:00:00","Zhu","Xingliang","China","64"
"2399","Hari Krishan Agarwal","M","1956-04-05 00:00:00","Agarwal","Hari Krishan","India","67"
"2400","Farkhad Akhmedov","M","1955-09-15 00:00:00","Akhmedov","Farkhad","Russia","68"
"2401","Prem Kumar Arora","M","1938-09-11 00:00:00","Arora","Prem Kumar","India","85"
"2402","Joseph Bae","M","1972-01-12 00:00:00","Bae","Joseph","United States","51"
"2403","Abigail Bennett","F","1980-12-27 00:00:00","Bennett","Abigail","United States","43"
"2404","Sara Blakely","F","1971-02-27 00:00:00","Blakely","Sara","United States","52"
"2405","Lloyd Blankfein","M","1954-09-20 00:00:00","Blankfein","Lloyd","United States","69"
"2406","Henadiy Boholyubov","M","1962-01-01 00:00:00","Boholyubov","Henadiy","Ukraine","61"
"2407","Stephane Bonvin","M","1967-01-01 00:00:00","Bonvin","Stephane","Switzerland","56"
"2408","Oleg Boyko","M","1964-09-28 00:00:00","Boyko","Oleg","Russia","59"
"2409","Ryan Breslow","M","1994-05-20 00:00:00","Breslow","Ryan","United States","29"
"2410","Thomas Bruch","M","1950-04-25 00:00:00","Bruch","Thomas","Germany","73"
"2411","Marina Budiman","F","1961-09-05 00:00:00","Budiman","Marina","Indonesia","62"
"2412","Pradip Burman","M","1942-11-02 00:00:00","Burman","Pradip","India","81"
"2413","Cai Hongbin","M","1981-09-29 00:00:00","Cai","Hongbin","China","42"
"2414","Cao Kejian","M","1962-04-10 00:00:00","Cao","Kejian","China","61"
"2415","Giuliana Caprotti","F","1940-11-21 00:00:00","Caprotti","Giuliana","Italy","83"
"2416","Marina Caprotti","F","1978-01-17 00:00:00","Caprotti","Marina","Italy","45"
"2417","Chang Jing","M","1982-08-01 00:00:00","Chang","Jing","China","41"
"2418","Chen Baohua","M","1962-01-01 00:00:00","Chen","Baohua","China","61"
"2419","Gang Chen","M","1968-01-01 00:00:00","Chen","Gang","China","55"
"2420","Liying Chen","F","1975-10-30 00:00:00","Chen","Liying","China","48"
"2421","Tony Chen","M","1949-07-01 00:00:00","Chen","Tony","Taiwan","74"
"2422","Chen Xueling","F","1967-10-16 00:00:00","Chen","Xueling","China","56"
"2423","Cheng Lili","M","1965-01-01 00:00:00","Cheng","Lili","China","58"
"2424","Weili Dai","F","1961-09-14 00:00:00","Dai","Weili","United States","62"
"2425","Carmen Daurella Aguilera","F","1954-08-20 00:00:00","Daurella Aguilera","Carmen","Spain","69"
"2426","Deng Yingzhong","M","1951-01-01 00:00:00","Deng","Yingzhong","China","72"
"2427","Shlomo Eliahu","M","1936-01-18 00:00:00","Eliahu","Shlomo","Israel","87"
"2428","Henry Engelhardt","M","1958-01-17 00:00:00","Engelhardt","Henry","United States","65"
"2429","Gabriel Escarrer","M","1935-03-02 00:00:00","Escarrer","Gabriel","Spain","88"
"2430","Daniel Feffer","M","1959-10-28 00:00:00","Feffer","Daniel","Brazil","64"
"2431","Ruben Feffer","M","1956-05-30 00:00:00","Feffer","Ruben","Brazil","67"
"2432","Gleb Fetisov","M","1966-06-05 00:00:00","Fetisov","Gleb","Russia","57"
"2433","Paul Fireman","M","1944-02-14 00:00:00","Fireman","Paul","United States","79"
"2434","Robert Fisher","M","1953-08-01 00:00:00","Fisher","Robert","United States","70"
"2435","Bernd Freier","M","1957-01-01 00:00:00","Freier","Bernd","Germany","66"
"2436","Donald Friese","M","1940-10-03 00:00:00","Friese","Donald","United States","83"
"2437","Gan Zhongru","M","1948-07-01 00:00:00","Gan","Zhongru","China","75"
"2438","Rahul Gautam","M","1952-11-18 00:00:00","Gautam","Rahul","India","71"
"2439","David Golub","M","1962-04-16 00:00:00","Golub","David","United States","61"
"2440","Pavel Golubkov","M","1976-03-13 00:00:00","Golubkov","Pavel","Russia","47"
"2441","Cristina Green","F","1949-08-25 00:00:00","Green","Cristina","United Kingdom","74"
"2442","Philip Green","M","1952-03-15 00:00:00","Green","Philip","United Kingdom","71"
"2443","Said Gutseriev","M","1988-04-18 00:00:00","Gutseriev","Said","Russia","35"
"2444","Polys Haji-Ioannou","M","1960-01-11 00:00:00","Haji-Ioannou","Polys","Cyprus","63"
"2445","He Zuxun","M","1965-10-28 00:00:00","He","Zuxun","China","58"
"2446","Christian Herz","M","1979-12-22 00:00:00","Herz","Christian","Germany","44"
"2447","Michaela Herz","F","1973-06-03 00:00:00","Herz","Michaela","Germany","50"
"2448","David Hindawi","M","1944-12-08 00:00:00","Hindawi","David","United States","79"
"2449","Huang Shan","M","1970-08-09 00:00:00","Huang","Shan","China","53"
"2450","Huang Xiaofen & family","F","1962-01-01 00:00:00","Huang","Xiaofen","China","61"
"2451","Hiroshi Ishibashi","M","1946-08-01 00:00:00","Ishibashi","Hiroshi","Japan","77"
"2452","Masayuki Ishihara","M","1948-12-15 00:00:00","Ishihara","Masayuki","Japan","75"
"2453","Chatchai Kaewbootta","M","1951-07-05 00:00:00","Kaewbootta","Chatchai","Thailand","72"
"2454","Nikhil Kamath","M","1986-09-05 00:00:00","Kamath","Nikhil","India","37"
"2455","Jonas Kamprad","M","1966-03-04 00:00:00","Kamprad","Jonas","Sweden","57"
"2456","Mathias Kamprad","M","1969-06-27 00:00:00","Kamprad","Mathias","Sweden","54"
"2457","Peter Kamprad","M","1964-03-29 00:00:00","Kamprad","Peter","Sweden","59"
"2458","Fumio Kaneko","M","1956-10-17 00:00:00","Kaneko","Fumio","Japan","67"
"2459","Sunjay Kapur","M","1971-10-15 00:00:00","Kapur","Sunjay","United States","52"
"2460","Ali Metin Kazanci","M","1934-08-30 00:00:00","Kazanci","Ali Metin","Turkey","89"
"2461","Kangbao Ke & family","M","1963-01-01 00:00:00","Ke","Kangbao","China","60"
"2462","Carsten Koerl","M","1964-11-27 00:00:00","Koerl","Carsten","Germany","59"
"2463","Koo Bon-sik","M","1958-06-28 00:00:00","Koo","Bon-sik","South Korea","65"
"2464","Andrei Kosogov","M","1961-03-15 00:00:00","Kosogov","Andrei","Russia","62"
"2465","Yogesh Kothari","M","1949-01-01 00:00:00","Kothari","Yogesh","India","74"
"2466","Arvind Lal","M","1949-08-22 00:00:00","Lal","Arvind","India","74"
"2467","Manuel Lao Hernández","M","1944-06-10 00:00:00","Lao Hernández","Manuel","Spain","79"
"2468","Lee Joong-keun","M","1941-01-11 00:00:00","Lee","Joong-keun","South Korea","82"
"2469","Nancy Lerner","F","1960-05-11 00:00:00","Lerner","Nancy","United States","63"
"2470","Norma Lerner","F","1936-03-28 00:00:00","Lerner","Norma","United States","87"
"2471","Randolph Lerner","M","1962-02-21 00:00:00","Lerner","Randolph","United States","61"
"2472","Lin Zhijun","M","1975-09-01 00:00:00","Lin","Zhijun","China","48"
"2473","Lin Zhixiong & family","M","1973-07-01 00:00:00","Lin","Zhixiong","China","50"
"2474","Jeffrey Lorberbaum","M","1954-10-25 00:00:00","Lorberbaum","Jeffrey","United States","69"
"2475","Lu Rongfu","M","1971-01-01 00:00:00","Lu","Rongfu","China","52"
"2476","Lyu Yixiong","M","1963-01-01 00:00:00","Lyu","Yixiong","China","60"
"2477","Soichiro Minami","M","1976-06-15 00:00:00","Minami","Soichiro","Japan","47"
"2478","Pawan Munjal","M","1954-10-28 00:00:00","Munjal","Pawan","India","69"
"2479","Renu Munjal","F","1955-03-06 00:00:00","Munjal","Renu","India","68"
"2480","Suman Munjal","M","1953-02-26 00:00:00","Munjal","Suman","India","70"
"2481","Dmitry Nikolaev","M","1966-08-17 00:00:00","Nikolaev","Dmitry ","Russia","57"
"2482","Sjamsul Nursalim","M","1942-01-19 00:00:00","Nursalim","Sjamsul","Indonesia","81"
"2483","Adrian Paval","M","1968-09-23 00:00:00","Paval","Adrian","Romania","55"
"2484","Antonio Percassi","M","1953-06-09 00:00:00","Percassi","Antonio","Italy","70"
"2485","Kevin Plank","M","1972-08-13 00:00:00","Plank","Kevin","United States","51"
"2486","G.V. Prasad","M","1960-11-22 00:00:00","Prasad","G.V.","India","63"
"2487","Pu Zhongjie & family","M","1963-01-01 00:00:00","Pu","Zhongjie","China","60"
"2488","Rao Wei & family","M","1964-11-12 00:00:00","Rao","Wei","China","59"
"2489","Helena Revoredo","F","1947-02-10 00:00:00","Revoredo","Helena","Spain","76"
"2490","Matthew Roszak","M","1972-12-09 00:00:00","Roszak","Matthew","United States","51"
"2491","Paul Sciarra","M","1981-02-15 00:00:00","Sciarra","Paul","United States","42"
"2492","Rajesh Sharma","M","1970-02-25 00:00:00","Sharma","Rajesh","India","53"
"2493","Dean Solon","M","1965-01-01 00:00:00","Solon","Dean","United States","58"
"2494","Michael Spencer","M","1955-05-30 00:00:00","Spencer","Michael","United Kingdom","68"
"2495","Joseph Steinberg","M","1944-02-05 00:00:00","Steinberg","Joseph","United States","79"
"2496","Zachary Stern","M","1982-01-09 00:00:00","Stern","Zachary","United States","41"
"2497","Manny Stul","M","1949-05-09 00:00:00","Stul","Manny","Australia","74"
"2498","Sun Hongjun","M","1973-07-01 00:00:00","Sun","Hongjun","China","50"
"2499","Sun Weijie","M","1963-07-26 00:00:00","Sun","Weijie","China","60"
"2500","Sehat Sutardja","M","1961-07-09 00:00:00","Sutardja","Sehat","United States","62"
"2501","Min-Liang Tan","M","1977-11-05 00:00:00","Tan","Min-Liang","Singapore","46"
"2502","Tan Yu Yeh","M","1971-01-01 00:00:00","Tan","Yu Yeh","Malaysia","52"
"2503","Tang Aoqi & family","M","1945-04-11 00:00:00","Tang","Aoqi","China","78"
"2504","Vonnarat Tangkaravakoon","M","1971-09-11 00:00:00","Tangkaravakoon","Vonnarat","Thailand","52"
"2505","Tsao Ter-fung","M","1947-01-01 00:00:00","Tsao","Ter-fung","Taiwan","76"
"2506","Tung Ching Sai","M","1965-01-01 00:00:00","Tung","Ching Sai","China","58"
"2507","Arkady Volozh","M","1964-02-11 00:00:00","Volozh","Arkady","Russia","59"
"2508","Peter-Alexander Wacker","M","1951-10-02 00:00:00","Wacker","Peter-Alexander","Germany","72"
"2509","Wan Long","M","1940-09-01 00:00:00","Wan","Long","China","83"
"2510","Wang Han","M","1987-08-01 00:00:00","Wang","Han","China","36"
"2511","Lars Wingefors","M","1977-04-02 00:00:00","Wingefors","Lars","Sweden","46"
"2512","Allan Wong","M","1950-04-01 00:00:00","Wong","Allan","Hong Kong","73"
"2513","Tiger Woods","M","1975-12-30 00:00:00","Woods","Tiger","United States","48"
"2514","Horst Wortmann","M","1941-05-08 00:00:00","Wortmann","Horst","Germany","82"
"2515","Wu Kaiting","M","1969-12-01 00:00:00","Wu","Kaiting","Hong Kong","54"
"2516","Wu Li-gann","M","1941-01-01 00:00:00","Wu","Li-gann","Taiwan","82"
"2517","Wu Xiangdong","M","1969-01-01 00:00:00","Wu","Xiangdong","China","54"
"2518","Xiu Laigui","M","1954-07-01 00:00:00","Xiu","Laigui","China","69"
"2519","Xu Jiangnan","M","1962-01-01 00:00:00","Xu","Jiangnan","China","61"
"2520","Xue Jiping","M","1951-01-01 00:00:00","Xue","Jiping","China","72"
"2521","Yao Hsiao Tung","M","1940-01-01 00:00:00","Yao","Hsiao Tung","Singapore","83"
"2522","Ye Qiongjiu","F","1954-10-14 00:00:00","Ye","Qiongjiu","China","69"
"2523","Yanqiao Ye","M","1969-10-01 00:00:00","Ye","Yanqiao","China","54"
"2524","Yeh Kuo-I","M","1941-04-21 00:00:00","Yeh","Kuo-I","Taiwan","82"
"2525","Yu Faxiang","M","1971-10-07 00:00:00","Yu","Faxiang","China","52"
"2526","Zeng Chaolin","M","1982-08-01 00:00:00","Zeng","Chaolin","China","41"
"2527","Kapeng Zhang","M","1965-01-01 00:00:00","Zhang","Kapeng","China","58"
"2528","Zhang Xuansong","M","1971-10-09 00:00:00","Zhang","Xuansong","China","52"
"2529","Zhang Xuewu","M","1974-08-19 00:00:00","Zhang","Xuewu","China","49"
"2530","Zhu Yiming","M","1972-07-01 00:00:00","Zhu","Yiming","China","51"
"2531","Zhu Zhaojiang","M","1974-01-01 00:00:00","Zhu","Zhaojiang","China","49"
"2532","Zhuo Jun","F","1966-01-01 00:00:00","Zhuo","Jun","Hong Kong","57"
"2533","Manohar Lal Agarwal","M","1954-10-30 00:00:00","Agarwal","Manohar Lal","India","69"
"2534","Christian Angermayer","M","1978-04-26 00:00:00","Angermayer","Christian","Germany","45"
"2535","Ryuji Arai","M","1946-05-28 00:00:00","Arai","Ryuji","Japan","77"
"2536","Anna Maria Braun","F","1979-01-01 00:00:00","Braun","Anna Maria","Germany","44"
"2537","Johanna Braun","F","1980-01-01 00:00:00","Braun","Johanna","Germany","43"
"2538","Karl Friedrich Braun","M","1983-01-01 00:00:00","Braun","Karl Friedrich","Germany","40"
"2539","Ludwig Theodor Braun","M","1990-01-01 00:00:00","Braun","Ludwig Theodor","Germany","33"
"2540","Ana Maria Brescia Cafferata","F","1924-04-19 00:00:00","Brescia Cafferata","Ana Maria","Peru","99"
"2541","Jimmy Buffett","M","1946-12-25 00:00:00","Buffett","Jimmy","United States","77"
"2542","Hideyuki Busujima","M","1952-09-30 00:00:00","Busujima","Hideyuki","Japan","71"
"2543","Edouard Carmignac","M","1947-09-04 00:00:00","Carmignac","Edouard","France","76"
"2544","Chen Jiancheng","M","1959-01-13 00:00:00","Chen","Jiancheng","China","64"
"2545","Rui Chen","M","1978-01-01 00:00:00","Chen","Rui","China","45"
"2546","Chen Shiliang","M","1963-12-01 00:00:00","Chen","Shiliang","China","60"
"2547","Tianqiao Chen","M","1973-05-16 00:00:00","Chen","Tianqiao","China","50"
"2548","Yuantai Chen","M","1968-03-01 00:00:00","Chen","Yuantai","China","55"
"2549","Cheng Antares","M","1957-11-01 00:00:00","Cheng","Antares","Hong Kong","66"
"2550","Kochouseph Chittilappilly","M","1950-12-27 00:00:00","Chittilappilly","Kochouseph","India","73"
"2551","John Christodoulou","M","1965-05-24 00:00:00","Christodoulou","John","United Kingdom","58"
"2552","Pollyanna Chu","F","1958-08-03 00:00:00","Chu","Pollyanna","Hong Kong","65"
"2553","Turgay Ciner","M","1956-03-01 00:00:00","Ciner","Turgay","Turkey","67"
"2554","Benoit Dageville","M","1966-06-29 00:00:00","Dageville","Benoit","United States","57"
"2555","Mark Dixon","M","1959-11-02 00:00:00","Dixon","Mark","United Kingdom","64"
"2556","Du Yulin & family","M","1972-08-01 00:00:00","Du","Yulin","China","51"
"2557","Feng Yuxia","F","1964-11-06 00:00:00","Feng","Yuxia","China","59"
"2558","Benedicte Find","F","1954-09-21 00:00:00","Find","Benedicte","Denmark","69"
"2559","William Fisher","M","1957-04-01 00:00:00","Fisher","William","United States","66"
"2560","Gao Yunfeng","M","1967-02-01 00:00:00","Gao","Yunfeng","China","56"
"2561","Jianming Geng","M","1962-09-01 00:00:00","Geng","Jianming","China","61"
"2562","Sven Hagströmer","M","1943-11-30 00:00:00","Hagströmer","Sven","Sweden","80"
"2563","Clelia Haji-Ioannou","F","1971-01-01 00:00:00","Haji-Ioannou","Clelia","Cyprus","52"
"2564","Stelios Haji-Ioannou","M","1967-02-14 00:00:00","Haji-Ioannou","Stelios","Cyprus","56"
"2565","Hang Hong","F","1968-01-01 00:00:00","Hang","Hong","China","55"
"2566","He Yamin & family","M","1957-02-23 00:00:00","He","Yamin","China","66"
"2567","Ghan Djoe Hiang","F","1943-09-03 00:00:00","Hiang","Ghan Djoe","Indonesia","80"
"2568","Hong Feng","M","1977-01-01 00:00:00","Hong","Feng","China","46"
"2569","Hong Seok-joh","M","1953-01-08 00:00:00","Hong","Seok-joh","South Korea","70"
"2570","Hu Gengxi & family","M","1964-01-09 00:00:00","Hu","Gengxi","China","59"
"2571","Danilo Iervolino","M","1978-04-02 00:00:00","Iervolino","Danilo","Italy","45"
"2572","Hedda im Brahm-Droege","F","1955-01-01 00:00:00","im Brahm-Droege","Hedda","Germany","68"
"2573","Inder Jaisinghani","M","1953-03-29 00:00:00","Jaisinghani","Inder ","India","70"
"2574","LeBron James","M","1984-12-30 00:00:00","James","LeBron","United States","39"
"2575","Johan Johannson","M","1967-01-01 00:00:00","Johannson","Johan","Norway","56"
"2576","Morris Kahn","M","1930-01-01 00:00:00","Kahn","Morris","Israel","93"
"2577","Ashok Kajaria","M","1947-08-01 00:00:00","Kajaria","Ashok","India","76"
"2578","Marcelo Kalim","M","1969-10-15 00:00:00","Kalim","Marcelo","Brazil","54"
"2579","Ken Kendrick","M","1943-09-02 00:00:00","Kendrick","Ken","United States","80"
"2580","Brad Keywell","M","1969-10-27 00:00:00","Keywell","Brad","United States","54"
"2581","Muhammed Aziz Khan","M","1955-03-01 00:00:00","Khan","Muhammed Aziz","Bangladesh","68"
"2582","Kim Jung-woong","M","1975-01-01 00:00:00","Kim","Jung-woong","South Korea","48"
"2583","Ihor Kolomoyskyy","M","1963-02-13 00:00:00","Kolomoyskyy","Ihor","Israel","60"
"2584","Kong Jian Min","M","1968-01-01 00:00:00","Kong","Jian Min","China","55"
"2585","Koo Bon-neung","M","1949-03-26 00:00:00","Koo","Bon-neung","South Korea","74"
"2586","Michael Kum","M","1945-01-01 00:00:00","Kum","Michael","Singapore","78"
"2587","Richard Kurtz","M","1940-05-15 00:00:00","Kurtz","Richard","United States","83"
"2588","Lev Kvetnoi","M","1965-08-27 00:00:00","Kvetnoi","Lev","Russia","58"
"2589","Michiel Le Roux","M","1949-05-20 00:00:00","Le Roux","Michiel","South Africa","74"
"2590","Li Wanqiang","M","1977-08-01 00:00:00","Li","Wanqiang","China","46"
"2591","Liu Baolin","M","1953-06-01 00:00:00","Liu","Baolin","China","70"
"2592","Loo Choon Yong","M","1949-02-27 00:00:00","Loo","Choon Yong","Singapore","74"
"2593","Lu Yonghua & family","M","1963-07-26 00:00:00","Lu","Yonghua","China","60"
"2594","Ma Xiuhui","F","1971-01-07 00:00:00","Ma","Xiuhui","China","52"
"2595","Apoorva Mehta","M","1986-07-19 00:00:00","Mehta","Apoorva","Canada","37"
"2596","Ulrike Meister","F","1967-03-13 00:00:00","Meister","Ulrike","Germany","56"
"2597","Andrei Molchanov","M","1971-09-24 00:00:00","Molchanov","Andrei","Russia","52"
"2598","Fulvio Montipò & family","M","1944-10-22 00:00:00","Montipò","Fulvio","Italy","79"
"2599","Stanley Motta","M","1945-06-15 00:00:00","Motta","Stanley","Panama","78"
"2600","Tyler Perry","M","1969-09-14 00:00:00","Perry","Tyler","United States","54"
"2601","Réal Plourde","M","1930-03-22 00:00:00","Plourde","Réal","Canada","93"
"2602","Vera Rechulski Santo Domingo","F","1948-12-26 00:00:00","Rechulski Santo Domingo","Vera","Brazil","75"
"2603","George Sakellaris","M","1946-06-03 00:00:00","Sakellaris","George","United States","77"
"2604","Eddy Kusnadi Sariaatmadja","M","1953-08-23 00:00:00","Sariaatmadja","Eddy Kusnadi","Indonesia","70"
"2605","Neerja Sethi","F","1955-01-16 00:00:00","Sethi","Neerja","United States","68"
"2606","Scott Smith","M","1949-04-12 00:00:00","Smith","Scott","United States","74"
"2607","Petter Stordalen & family","M","1962-11-29 00:00:00","Stordalen","Petter","Norway","61"
"2608","Ivan Streshinsky","M","1969-10-02 00:00:00","Streshinsky","Ivan","Russia","54"
"2609","Sergei Sudarikov","M","1971-05-12 00:00:00","Sudarikov","Sergei","Russia","52"
"2610","Wijono Tanoko","M","1952-08-28 00:00:00","Tanoko","Wijono","Indonesia","71"
"2611","Haryanto Tjiptodihardjo","M","1963-04-30 00:00:00","Tjiptodihardjo","Haryanto","Indonesia","60"
"2612","David Tran & family","M","1945-11-19 00:00:00","Tran","David","United States","78"
"2613","Kenzo Tsujimoto","M","1940-12-15 00:00:00","Tsujimoto","Kenzo","Japan","83"
"2614","Murat Vargi","M","1947-11-14 00:00:00","Vargi","Murat","Turkey","76"
"2615","Shigefumi Wada","M","1952-08-30 00:00:00","Wada","Shigefumi","Japan","71"
"2616","Wan Feng & family","M","1969-01-01 00:00:00","Wan","Feng","China","54"
"2617","Wang Jianfeng & family","M","1961-05-28 00:00:00","Wang","Jianfeng","China","62"
"2618","Masaru Wasami","M","1945-05-23 00:00:00","Wasami","Masaru","Japan","78"
"2619","V. Prem Watsa","M","1950-08-05 00:00:00","Watsa","V. Prem","Canada","73"
"2620","Wen Pengcheng & family","M","1962-10-08 00:00:00","Wen","Pengcheng","China","61"
"2621","Toto Wolff","M","1972-01-12 00:00:00","Wolff","Toto","Austria","51"
"2622","Franziska Wuerbser","F","1988-03-21 00:00:00","Wuerbser","Franziska","Germany","35"
"2623","Xie Bingzheng & family","M","1969-01-01 00:00:00","Xie","Bingzheng","China","54"
"2624","Xu Gang","M","1963-04-17 00:00:00","Xu","Gang","China","60"
